"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Fos" "Ter" "Aqu" "Arb" "Aer" "HAB_1" "HAB_2" "HAB_3" "HAB_4" "HAB_5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Cont" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Rinodina aspersa" "InfoSpecies" "Lichens" "Helmutiopsis aspersa (Borrer) S.Y.Kondr., Lőkös & Hur" "SPECIES" NA NA NA NA "Helmutiopsis" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA "absent" 0 0 1 1 1 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 1 0 NA NA NA NA NA NA NA "NO"
"Rinodina atrocinerea" "InfoSpecies" "Lichens" "Helmutiopsis atrocinerea (Fr.) S.Y.Kondr., Lőkös & Hur" "SPECIES" NA NA NA NA "Helmutiopsis" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 1 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 1 0 NA NA NA NA NA NA NA "NO"
"Rinodina bischoffii" "InfoSpecies" "Lichens" "Rinodina bischoffii (Hepp) A.Massal." "SPECIES" NA NA "NE" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 1 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 8 10 6 3 9 4 NA "NO"
"Rinodina calcarea" "InfoSpecies" "Lichens" "Rinodina calcarea (Hepp ex Arnold) Arnold" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 0 NA NA 0 1 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 1 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 0 1 NA NA NA NA NA NA NA "NO"
"Rinodina cana" "InfoSpecies" "Lichens" "Rinodina cana (Arnold) Arnold, 1880" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 1 0 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina candidogrisea" "InfoSpecies" "Lichens" "Kudratovia candidogrisea (Hafellner, Muggia & Obermayer) S.Y.Kondr., Lőkös & Hur" "SPECIES" NA NA NA NA "Kudratovia" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent" "present" "absent, present" 1 0 0 0 1 0 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA NA NA NA NA NA "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 1 0 0 0 1 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina capensis" "SPEED2ZERO" "Lichens" "Rinodina capensis Hampe" "SPECIES" "INN" NA "NT" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 0 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 1 0 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 1 0 0 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina castanomela" "InfoSpecies" "Lichens" "Rinodina castanomela (Nyl.) Arnold" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pruinose" NA 0 1 0 1 0 1 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 1 1 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 1 0 1 0 0 1 1 1 NA NA NA NA NA NA NA "NO"
"Rinodina castanomelodes" "InfoSpecies" "Lichens" "Oxnerella castanomelodes (H.Mayrhofer & Poelt) S.Y.Kondr., Lőkös & Hur" "SPECIES" NA NA NA NA "Oxnerella" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 "epruinose" NA 0 1 0 1 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 1 1 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 0 1 NA NA NA NA NA NA NA "NO"
"Rinodina cinnamomea" "InfoSpecies" "Lichens" "Johnsheardia cinnamomea (Th.Fr.) S.Y.Kondr., Kärnefelt & A.Thell" "SPECIES" NA NA NA NA "Johnsheardia" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Rinodina colobina" "SPEED2ZERO" "Lichens" "Rinodina colobina (Ach.) Th.Fr." "SPECIES" "INN" NA "EN" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 1 0 0 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 1 1 0 0 0 0 0 0 "present" 1 0 NA 1 NA 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 0 0 0 0 0 7 6 7 3 7 7 NA "NO"
"Rinodina confragosa" "InfoSpecies" "Lichens" "Rinodina confragosa (Ach.) Körb." "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 1 1 1 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0 1 0 1 0 0 0 0 0 "epruinose" NA 0 1 1 1 1 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 1 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 1 1 NA NA NA NA NA NA NA "NO"
"Rinodina conradii" "InfoSpecies" "Lichens" "Rinodina conradii Körb." "SPECIES" "INN" NA "VU" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 1 1 1 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 1 1 0 0 "present" 8 0 0 0 0 1 0 1 0 1 0 1 0 "present" 1 0 NA 3 NA 1 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 1 0 1 1 1 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina disjuncta" "InfoSpecies" "Lichens" "Rinodina disjuncta Sheard & Tønsberg" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 NA "absent" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent" "present" "absent, present" 1 0 0 NA NA NA NA NA "present" NA 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA NA NA NA NA NA "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 1 0 0 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina dubyana" "InfoSpecies" "Lichens" "Rinodina dubyana (Hepp) J.Steiner" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 1 0 0 0 0 0 0 0 0 0 NA NA 0 0 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 0 1 NA NA NA NA NA NA NA "NO"
"Rinodina efflorescens" "SPEED2ZERO" "Lichens" "Rinodina efflorescens Malme" "SPECIES" "INN" NA "VU" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 NA "absent" 0 1 1 0 1 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 1 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 1 1 0 0 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina endophragmia" "InfoSpecies" "Lichens" "Rinodina endophragmia I.M.Lamb, 1968" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Rinodina epimilvina" "InfoSpecies" "Lichens" "Rinodina epimilvina H.Mayrhofer, 1984" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Rinodina excrescens" "InfoSpecies" "Lichens" "Rinodina excrescens Vainio" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 1 0 1 1 0 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" "absent, present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 1 1 0 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina exigua" "SPEED2ZERO" "Lichens" "Rinodina exigua (Ach.) Gray" "SPECIES" "INN" NA "NT" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 1 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "R" 0 0 0 1 1 0 0 0 0 7 5 7 3 7 7 NA "NO"
"Rinodina fimbriata" "InfoSpecies" "Lichens" "Rinodina fimbriata Körb." "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 1 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 1 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 1 0 NA NA NA NA NA NA NA "NO"
"Rinodina freyi" "InfoSpecies" "Lichens" "Rinodina exigua (Ach.) Gray" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 1 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 0 0 1 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 0 0 0 0 0 0 1 0 "present" 1 0 NA 1 NA 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 1 0 0 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina griseosoralifera" "SPEED2ZERO" "Lichens" "Rinodina griseosoralifera Coppins" "SPECIES" "INN" NA "NT" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 0 1 0 1 0 0 0 1 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 1 0 1 0 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent" "present" "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 0 0 1 1 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 1 0 1 0 0 0 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina guzzinii" "InfoSpecies" "Lichens" "Rinodina guzzinii Jatta, 1891" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose, pruinose" NA 0 1 0 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 1 1 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 0 1 NA NA NA NA NA NA NA "NO"
"Rinodina immersa" "InfoSpecies" "Lichens" "Rinodina immersa (Körb.) J.Steiner" "SPECIES" NA NA "NE" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 0 1 0 1 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 1 0 0 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 1 8 10 6 3 9 4 NA "NO"
"Rinodina insularis" "InfoSpecies" "Lichens" "Endohyalina insularis (Arnold) Giralt, van den Boom & Elix" "SPECIES" NA NA NA NA "Endohyalina" "Caliciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "YES"
"Rinodina intermedia" "InfoSpecies" "Lichens" "Rinodina conradii Körb." "SPECIES" NA NA "RE" NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" NA 0 1 0 1 1 1 1 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 1 1 0 0 "present" 8 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 1 3 NA 1 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 1 0 0 1 1 1 0 0 NA NA NA NA NA NA NA "NO"
"Rinodina interpolata" "InfoSpecies" "Lichens" "Rinodina interpolata (Stirt.) Sheard" "SPECIES" NA NA NA NA "Rinodina" "Physciaceae" "Caliciales" "Lecanoromycetes" "Ascomycota" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 1 NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0 0 1 0 0 0 0 0 0 0 0 0 NA NA 0 1 0 0 0 0 0 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA "absent, present" 1 0 0 0 0 1 0 0 "present" 8 0 0 0 0 1 0 1 0 0 0 1 0 "present" 1 0 NA 1 NA 0 0 0 1 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 NA 0 0 0 0 0 0 1 1 0 NA NA NA NA NA NA NA "NO"
