"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Coregonus baerii" "EEA" "Fishes" "Coregonus baerii Kessler, 1864" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 3.973713537 0.438711954 0.271130617 0.287411181 0.649809399 0.448021099 0.165010858 0.168286183 2.473757422 6000 "fe3" 4 "ma5" 9 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -9.3 32 "nom" "short" 63313.9589625256 "NO"
"Coregonus bavaricus" "EEA" "Fishes" "Coregonus bavaricus Hofer, 1909" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 4.436274074 0.427357373 0.487789015 0.307718934 0.415528302 0.438372109 0.247094868 0.123253268 3.580847016 350 "fe1" 2.5 "ma3" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 45.3893237089387 "NO"
"Coregonus bezola" "EEA" "Fishes" "Coregonus bezola Fatio, 1888" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.493950707 0.455360714 0.45480303 0.346444532 0.298397321 0.381770851 0.206647267 0.127294844 2.847537951 1362000 "fe2" 4 "ma5" 30 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "rheo" "limno" "fre" -7.7 28.6 "pot" "long" 38.3127456251774 "NO"
"Coregonus brienzii" "InfoSpecies" "Fishes" "Coregonus brienzii Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 4.452691312 0.622733333 0.532463082 0.511645125 0.643303414 0.484616646 0.328975749 0.17880226 2.702109505 27000 "fe1" 2 "ma3" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "limno" "limno" "fre" -7.7 32 "pot" "short" 129077.674555863 "YES"
"Coregonus candidus" "EEA" "Fishes" "Coregonus candidus Goll, 1883" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.284140914 0.489809974 0.4234378 0.404241848 0.427452632 0.406344788 0.277230417 0.160761599 1.635899249 11500 "fe2" 5 "ma5" 16 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "limno" "limno" "fre" -9.3 32 "nom" "short" 209.106437479521 "NO"
"Coregonus clupeoides" "EEA" "Fishes" "Coregonus clupeoides Lacepède, 1803" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 460 4.452691312 0.498755109 0.4223579 0.415040091 0.779108774 0.481251406 0.12047509 0.144789579 2.914296654 6811 "fe1" 4 "ma3" 15 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "limno" "limno" "fre" -7.7 28.6 "nom" "short" 261.139394652996 "NO"
"Coregonus confusus" "EEA" "Fishes" "Coregonus confusus Fatio, 1885" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 440 4.385258372 0.482768923 0.426666667 0.511231768 0.779108774 0.409389939 0.250707591 0.16313325 3.07828125 27000 "fe1" 4 "ma3" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lithpel" "limno" "limno" "fre" -7.4 28.6 "pot" "short" 267.47192186469 "NO"
"Coregonus danneri" "EEA" "Fishes" "Coregonus danneri Vogt, 1908" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 3.7433784 0.577226902 0.523211568 0.519694839 0.379009648 0.456998486 0.297775269 0.168967993 2.959343127 5495 "fe2" 5 "ma2" 5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.7 32 "pot" "short" 23.938626621846 "NO"
"Coregonus fatioi" "SPEED2ZERO" "Fishes" "Coregonus fatioi Kottelat, 1997" "SPECIES" "IEN" NA NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.956530893 0.457590199 0.426666667 0.434014665 0.551358972 0.393788883 0.2322337 0.163671975 2.852747815 109314 "fe3" 4 "ma3" 8 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "limno" "fre" -7.7 32 "pot" "medium" 67.6819223712908 "NO"
"Coregonus fera" "EEA" "Fishes" "Coregonus fera Jurine, 1825" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 550 3.51563748 0.519231851 0.357392832 0.431318836 0.456425786 0.393788883 0.283015896 0.172026374 2.981459145 6811 "fe3" 4 "ma5" 8 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "limno" "limno" "fre" -7.4 32 "pot" "short" 559.471073844489 "NO"
"Coregonus fontanae" "EEA" "Fishes" "Coregonus fontanae Schulz & Freyhof, 2003" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 180 4.839753347 0.730257426 0.32238611 0.540336443 0.809998282 0.666535973 0.596545528 0.239266103 2.367404334 1362000 "fe1" 2.5 "ma3" 30 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "limno" "limno" "frb" -7.7 32 "nom" "short" 432.187060649085 "NO"
"Coregonus gutturosus" "EEA" "Fishes" "Coregonus gutturosus (Gmelin, 1818)" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.436274074 0.531716728 0.59387889 0.566047431 0.626919603 0.325031307 0.2931642 0.151901614 3.67045826 6000 "fe2" 4 "ma2" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "limno" "fre" -7.4 28.6 "pot" "short" 517.865571712522 "NO"
"Coregonus heglingus" "EEA" "Fishes" "Coregonus heglingus Schinz, 1822" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 390 4.067150532 0.508259965 0.571666667 0.512381063 0.528776978 0.385946066 0.367903754 0.120998888 3.227885274 6000 "fe2" 3 "ma2" 8 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "lithpel" "limno" "limno" "fre" -9.3 32 "pot" "short" 2403.3041559549 "NO"
"Coregonus hiemalis" "EEA" "Fishes" "Coregonus hiemalis Jurine, 1825" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290 3.813511559 0.630450663 0.421724147 0.518242705 0.21572883 0.448021099 0.275839692 0.172295685 2.865442308 15905 "fe2" 2 "ma1" 5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lithpel" "limno" "limno" "fre" -7.4 28.6 "pot" "short" 559.471073844489 "NO"
"Coregonus hoferi" "EEA" "Fishes" "Coregonus hoferi Berg, 1932" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.82149114 0.440706956 0.374686248 0.47113322 0.667479754 0.359073359 0.141190124 0.155661105 6.947578947 6000 "fe2" 8 "ma5" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lithpel" "limno" "limno" "fre" -9.3 32 "pot" "short" 81.5979644056554 "NO"
"Coregonus ladogae" "EEA" "Fishes" "Coregonus ladogae Pravdin, Golubev & Belyaeva, 1938" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.253526855 0.354663636 0.296834323 0.293583994 0.423677251 0.416969328 0.105754066 0.141129002 2.852747815 6000 "fe2" 4 "ma5" 16 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "long" 17988.018665544 "NO"
"Coregonus lavaretus" "EEA" "Fishes" "Coregonus lavaretus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 730 4.227334121 0.535312147 0.433651344 0.480285458 0.481805498 0.34440707 0.288432317 0.126790896 3.023632403 304830 "fe2" 8 "ma3" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "pel" "limno" "eury" "fbm" -7.4 32 "dia" "long" 597.783551407472 "NO"
"Coregonus lucinensis" "EEA" "Fishes" "Coregonus lucinensis Thienemann, 1933" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.446431892 0.710003346 0.639483296 0.523918796 0.429321429 0.534973714 0.487796009 0.179402632 3.12319119 109314 "fe1" 2.5 "ma3" 16 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "limno" "fre" -7.4 32 "pot" "short" 2647.08338799462 "NO"
"Coregonus lutokka" "EEA" "Fishes" "Coregonus lutokka Kottelat, Bogutskaya & Freyhof, 2005" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.180501878 0.454828009 0.425700896 0.331260714 0.401417476 0.421093263 0.144566277 0.143768078 3.141682062 14000 "fe1" 5 "ma5" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "limno" "fre" -9.3 32 "pot" "short" 28076.084430923 "NO"
"Coregonus macrophthalmus" "EEA" "Fishes" "Coregonus macrophthalmus Nüsslin, 1882" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.561782385 0.451426355 0.289942091 0.228995964 0.543676056 0.497434527 0.165010858 0.122513871 2.182252383 1362000 "fe2" 5 "ma2" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lithpel" "limno" "limno" "fre" -7.4 28.6 "pot" "short" 517.865571712522 "NO"
"Coregonus maraena" "EEA" "Fishes" "Coregonus maraena (Bloch, 1779)" "SPECIES" NA "Yes" NA "VULNERABLE" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1300 4.324533428 0.37210279 0.307664222 0.263196577 0.313627651 0.431359425 0.163917106 0.141129002 2.852747815 20000 "fe1" 5 "ma3" 30 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "pel" "rheo" "eury" "fre" -7.4 28.6 "dia" "long" 845012.896880822 "NO"
"Coregonus maxillaris" "EEA" "Fishes" "Coregonus maxillaris Günther, 1866" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 757 4.758397322 0.292785959 0.36249818 0 0.485556989 0.398473812 0.165010858 0.15232585 3.67045826 6000 "fe3" 8 "ma5" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "limno" "fre" -7.4 32 "nom" "short" 9413.03995626998 "NO"
"Coregonus megalops" "EEA" "Fishes" "Coregonus megalops Widegren, 1863" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 160 4.452691312 0.377454818 0.498534249 0.268493291 0.399206052 0.453333333 0.2462078 0.106003825 2.800809928 6000 "fe2" 2.5 "ma3" 8 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "rheo" "limno" "fre" -9.3 28.6 "pot" "short" 37723.5345016734 "NO"
"Coregonus muksun" "EEA" "Fishes" "Coregonus muksun (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 900 4.331857806 0.481558996 0.395735355 0.374394972 0.30727517 0.385946066 0.314330518 0.145628135 3.214216262 14000 "fe3" 8 "ma5" 6 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "eury" "fre" -7.7 28.6 "dia" "short" 2865413.33814748 "NO"
"Coregonus nasus" "EEA" "Fishes" "Coregonus nasus (Pallas, 1776)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 710 4.460251354 0.447189769 0.473164508 0.346817528 0.315070169 0.421766852 0.184867136 0.120629648 2.603707561 350 "fe1" 8 "ma5" 20 "ls3" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "phylith" "rheo" "limno" "fre" -7.7 32 "dia" "medium" 517.865571712522 "NO"
"Coregonus nilssoni" "EEA" "Fishes" "Coregonus nilssoni Valenciennes, 1848" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.910500536 0.565207979 0.544408151 0.542585138 0.528776978 0.618556701 0.292601064 0.106231483 3.098780467 1362000 "fe1" 2 "ma1" 30 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phylith" "eury" "limno" "fre" -7.7 32 "pot" "short" 323605.031311598 "NO"
"Coregonus nobilis" "EEA" "Fishes" "Coregonus nobilis Haack, 1882" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1050 3.607350832 0.553902596 0.442011163 0.418074598 0.606903383 0.291214289 0.34755846 0.154848722 3.023632403 6000 "fe3" 2.5 "ma3" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lithpel" "limno" "limno" "fre" -7.4 32 "nom" "short" 102.220744208366 "NO"
"Coregonus oxyrinchus" "EEA" "Fishes" "Coregonus oxyrinchus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.308684017 0.519562454 0.421875 0.40853014 0.466140625 0.428179568 0.24835084 0.117487217 2.860710637 6811 "fe2" 5 "ma3" 9 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "rheo" "rheo" "fbm" -7.4 28.6 "dia" "long" 42273.7668629053 "NO"
"Coregonus palaea" "EEA" "Fishes" "Coregonus palaea Cuvier, 1829" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 480 3.607350832 0.570449675 0.639483296 0.706863725 0.667479754 0.455698034 0.371300922 0.15906454 2.909159074 6811 "fe1" 3 "ma1" 2.5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "limno" "limno" "fbm" -9.3 28.6 "dia" "long" 267.47192186469 "NO"
"Coregonus pallasii" "EEA" "Fishes" "Coregonus pallasii Valenciennes, 1848" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.321642857 0.455360714 0.405339675 0.331260714 0.489488191 0.396492857 0.232171429 0.143768078 2.182252383 6000 "fe1" 4 "ma3" 5 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "limno" "fre" -9.3 28.6 "pot" "short" 45624.3391251469 "NO"
"Coregonus peled" "EEA" "Fishes" "Coregonus peled (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 3.45834526 0.565086078 0.48 0.494108575 0.37576 0.292088491 0.343198135 0.12748584 3.442519231 304830 "fe1" 5 "ma5" 7 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "wc" "lith" "limno" "limno" "fbm" -7.7 28.6 "dia" "long" 4670940.61109781 "NO"
"Coregonus pennantii" "EEA" "Fishes" "Coregonus pennantii Valenciennes, 1848" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 340 3.970318796 0.476097198 0.487789015 0.426023839 0.460805228 0.388291764 0.34755846 0.152931157 3.342143807 6811 "fe1" 2 "ma5" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lithpel" "rheo" "limno" "fre" -9.3 32 "pot" "short" 2001.73149672179 "NO"
"Coregonus pidschian" "EEA" "Fishes" "Coregonus pidschian (Gmelin, 1789)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 500 4.529806904 0.498044308 0.523211568 0.426023839 0.551631469 0.325031307 0.266144118 0.107195697 2.914296654 109314 "fe2" 4 "ma5" 9 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "eury" "limno" "fre" -7.4 32 "pot" "short" 2442.08714738368 "NO"
"Coregonus pollan" "EEA" "Fishes" "Coregonus pollan Thompson, 1835" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 4.069680727 0.486108574 0.508989809 0.400032752 0.384711186 0.359073359 0.25842272 0.125599917 2.562299521 6811 "fe1" 4 "ma5" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "limno" "limno" "fre" -7.4 32 "pot" "short" 783.842045306742 "NO"
"Coregonus profundus" "InfoSpecies" "Fishes" "Coregonus profundus Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 3.945403278 0.46002989 0.398685394 0.393222622 0.506832422 0.456998486 0.240230979 0.123253268 2.367404334 6000 "fe2" 4 "ma3" 16 "ls3" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "limno" "eury" "fre" -7.4 28.6 "pot" "short" 38611.7011266108 "YES"
"Coregonus renke" "EEA" "Fishes" "Coregonus renke (Schrank, 1783)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 290 4.493950707 0.326521896 0.454081633 0.293583994 0.527007731 0.422883484 0.136184564 0.131953536 3.912062752 11500 "fe3" 5 "ma5" 8 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "limno" "fre" -7.4 32 "nom" "short" 2973.01541911421 "NO"
"Coregonus restrictus" "EEA" "Fishes" "Coregonus restrictus Fatio, 1885" "SPECIES" NA "Yes" NA "EXTINCT" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.621001214 0.577246748 0.360131605 0.464434835 0.594230921 0.421093263 0.375597724 0.137275194 2.31372549 27000 "fe2" 5 "ma5" 9 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "eury" "limno" "fre" -7.7 32 "pot" "short" 21.2080253162964 "NO"
"Coregonus sardinella" "EEA" "Fishes" "Coregonus sardinella Valenciennes, 1848" "SPECIES" NA "No" NA "LEAST_CONCERN" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 470 4.88403589 0.427357373 0.490124464 0.402530896 0.396164048 0.414846792 0.215752497 0.126516464 3.1112 6000 "fe3" 5 "ma4" 15 "ls3" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phylith" "rheo" "limno" "fbm" -7.4 28.6 "dia" "short" 9858094.69236636 "NO"
"Coregonus steinmanni" "InfoSpecies" "Fishes" "Coregonus steinmanni Selz, Dönz, Vonlanthen & Seehausen, 2020" "SPECIES" "IEN" NA NA NA "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 800 4.973865093 0.454787158 0.354168311 0.307718934 0.485062596 0.456579498 0.145736364 0.141413996 3.053753725 1362000 "fe3" 6 "ma5" 20 "ls3" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lithpel" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 2285.02076481248 "YES"
"Coregonus stigmaticus" "EEA" "Fishes" "Coregonus stigmaticus Regan, 1908" "SPECIES" NA "Yes" NA "ENDANGERED" "Coregonus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 4.808936533 0.730257426 0.433651344 0.499978447 0.552561699 0.802443882 0.519973415 0.173014329 2.852747815 1362000 "fe1" 2.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "phylith" "limno" "limno" "fbm" -7.7 32 "dia" "short" 2342.90087260319 "NO"
