"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "THALLUS_type1" "THALLUS_type2" "THALLUS_type3" "THALLUS_type4" "THA_Morpho_type1" "THA_Morpho_type2" "THA_Morpho_type3" "THA_Morpho_type4" "THA_Morpho_type5" "THA_Morpho_type6" "THA_Morpho_type7" "THA_Morpho_type8" "THA_Morpho_type9" "THA_Morpho_type10" "THA_Morpho_type11" "THA_Morpho_type12" "THA_Morpho_type13" "THA_Morpho_type14" "THA_Growth1" "THA_Growth2" "THA_Growth3" "THA_Growth4" "THA_Growth5" "THA_Growth6" "THA_Growth7" "THA_Growth8" "THA_Growth9" "THA_Growth10" "THA_Growth11" "THA_Growth12" "THA_Pruinosity" "THA_Cilia" "THA_UpCol_black" "THA_UpCol_brown" "THA_UpCol_white" "THA_UpCol_yellow" "THA_UpCol_grey" "THA_UpCol_red" "THA_UpCol_green" "THA_UpCol_blue" "THA_LowCol_black" "THA_LowCol_brown" "THA_LowCol_white" "THA_LowCol_yellow" "THA_LowCol_grey" "THA_LowCol_red" "THA_LowCol_green" "THA_LowCol_blue" "THA_Rhizines" "THA_Rhizines_type1" "THA_Rhizines_type2" "THA_Rhizines_type3" "THA_Rhizines_type4" "THA_Rhizines_type5" "THA_Rhizines_type6" "THA_Rhizines_type7" "THA_Isidia" "THA_Soredia" "Ascomata" "ASCOMA_type1" "ASCOMA_type2" "ASCOMA_type3" "ASCM_link1" "ASCM_link2" "ASCM_link3" "ASCM_link4" "ASCM_link5" "ASCM_Paraphyses" "ASCOPORES_mean" "ASCP_PigmentCol1" "ASCP_PigmentCol2" "ASCP_PigmentCol3" "ASCP_PigmentCol4" "ASCP_PigmentCol5" "ASCP_PigmentCol6" "ASCP_PigmentCol7" "ASCP_PigmentCol8" "ASCP_PigmentCol9" "ASCP_PigmentCol10" "ASCP_PigmentCol11" "ASCP_PigmentCol12" "ASCP_Septa" "ASCP_Septa_type1" "ASCP_Septa_type2" "ASCP_TransSepta_lower" "ASCP_TransSepta_mean" "ASCP_TransSepta_upper" "ASCP_Perispore_type1" "ASCP_Perispore_type2" "ASCP_Perispore_type3" "ASCP_Perispore_type4" "ASCP_Perispore_type5" "PPhotobiont" "SPhotobiont" "PPhotobiont_type1" "PPhotobiont_type2" "PPhotobiont_type3" "Fos" "Ter" "Aqu" "Arb" "Aer" "HAB_1" "HAB_2" "HAB_3" "HAB_4" "HAB_5" "Substrate" "Substrate_type1" "Substrate_type2" "Substrate_type3" "Substrate_type4" "Substrate_type5" "Substrate_type6" "Substrate_type7" "Substrate_type8" "Substrate_type9" "EIV_Light" "EIV_Temp" "EIV_Cont" "EIV_Moisture" "EIV_pH" "EIV_Eutroph" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Acarospora epilutescens" "InfoSpecies" "Lichens" "Acarospora schleicheri (Ach.) A.Massal." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 1 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 80.48 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.48 2.52 5.56 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 7.04 7.84 4.76 8.48 5.44 4.12 14002485.5720936 "YES"
"Acarospora epithallina" "InfoSpecies" "Lichens" "Acarospora epithallina H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 79.2 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.4 2.12 4.08 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7.16 7.72 5.12 9.32 5.84 4.64 12896069.707856 "YES"
"Acarospora erythrophora" "InfoSpecies" "Lichens" "Pleopsidium chlorophanum (Wahlenb.) Zopf" "SPECIES" NA NA NA NA "Pleopsidium" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 0 0 0 0 0 "present" 85.44 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5.8 1.4 3.16 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6.8 7 4.4 7.32 4.68 4.08 12850576.258144 "YES"
"Acarospora freyii" "InfoSpecies" "Lichens" "Acarospora freyii H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 1 0 0 "present" 85.12 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.2 2.28 3.8 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7.12 7.56 4.76 8.32 5.04 4.44 15483706.7820688 "YES"
"Acarospora fuscata" "InfoSpecies" "Lichens" "Acarospora fuscata (Ach.) Arnold" "SPECIES" NA NA "NE" NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 0 1 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 82.4 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.44 2 4 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 9 10 6 10 5 6 13811702.9660967 "NO"
"Acarospora gallica" "InfoSpecies" "Lichens" "Acarospora gallica H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose" "absent" 0 1 0 1 0 0 0 0 0 1 1 0 0 0 0 0 "absent, present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 100 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.84 2.44 3.92 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 8.28 8.08 5.24 9.4 5.24 4.88 9002899.76650861 "NO"
"Acarospora germanica" "InfoSpecies" "Lichens" "Acarospora germanica H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 90.24 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.12 2.992 4.8 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6.8 7.44 4.72 8.72 5.52 4.28 14749469.7485738 "YES"
"Acarospora glaucocarpa" "InfoSpecies" "Lichens" "Acarospora glaucocarpa (Ach.) Arnold" "SPECIES" NA NA "NE" NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose, pruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 88.32 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.2 2.12 3.44 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 7 10 5 10 9 5 12305744.2206087 "NO"
"Acarospora heufleriana" "InfoSpecies" "Lichens" "Acarospora heufleriana Körb." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "epruinose, pruinose" "absent" 0 0 0 1 0 0 0 0 0 1 1 1 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 100 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.04 2.44 3.48 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 1 0 7.92 7.76 4.96 8.92 5.4 5 14548052.9848253 "NO"
"Acarospora hilaris" "InfoSpecies" "Lichens" "Acarospora hilaris (Dufour) Hue" "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 79.84 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.16 2.52 3.44 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 1 0 0 7.08 7.24 4.72 8.92 5.52 4.4 12127211.9643408 "NO"
"Acarospora hospitans" "InfoSpecies" "Lichens" "Acarospora hospitans H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 84.96 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.12 2.56 4.44 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 7.68 7.72 5.24 9.12 5.08 5.36 14168283.14273 "NO"
"Acarospora imbricatula" "InfoSpecies" "Lichens" "Acarospora imbricatula H.Magn., 1954" "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 101.6 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.16 2.68 3.88 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6.68 7.2 4.92 8.28 5.48 3.8 14699077.3493705 "YES"
"Acarospora impressula" "InfoSpecies" "Lichens" "Acarospora impressula Th.Fr." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 0 0 0 0 "present" 104.16 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 6.76 2.076 3.72 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 7.64 7.08 4.72 9.2 4.56 4.28 13150141.7699686 "NO"
"Acarospora insolata" "InfoSpecies" "Lichens" "Acarospora insolata H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 75.2 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9 2.68 3.96 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 0 0 0 0 0 1 0 7.84 7.96 5.32 9.24 5.24 4.92 15397349.4836766 "NO"
"Acarospora irregularis" "InfoSpecies" "Lichens" "Acarospora irregularis H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 95.68 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.64 2.36 4.32 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 6.88 7.84 4.72 8.96 5.24 3.84 15722546.8596635 "YES"
"Acarospora laqueata" "InfoSpecies" "Lichens" "Acarospora laqueata (Stizenb.) Stizenb. ex Flagey" "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 104.16 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.08 2.8 3.88 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6.76 7.2 4.12 8.88 5.2 3.76 13737950.6414177 "YES"
"Acarospora macrospora" "InfoSpecies" "Lichens" "Acarospora macrospora A.Massal. ex Bagl." "SPECIES" NA NA "NE" NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 1 0 0 1 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 98.56 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 9.2 2.92 4.64 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 7 10 6 10 9 5 12330115.0865301 "NO"
"Acarospora melaplaca" "InfoSpecies" "Lichens" "Acarospora melaplaca Arnold" "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 96.8 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.08 2.4 4.68 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 6.88 7.72 4.56 8.76 5.32 4 13028570.5556319 "YES"
"Acarospora microcarpa" "InfoSpecies" "Lichens" "Acarospora microcarpa (Nyl.) Wedd." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent" "absent, present" 1 0 0 1 1 0 0 0 "present" 91.2 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.56 2.36 4.8 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 6.72 7.96 4.88 8 5.32 4.28 13503139.0955377 "YES"
"Acarospora modenensis" "InfoSpecies" "Lichens" "Acarospora modenensis H.Magn., 1929" "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 81.44 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 5.64 2.4 3.24 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7 7.48 4.84 8.92 5.08 4.12 10373744.6134184 "YES"
"Acarospora moenium" "InfoSpecies" "Lichens" "Acarospora moenium (Vain.) Räsänen" "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 "pruinose" "absent" 0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 0 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.76 3.636 4.76 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 1 7.08 9.16 5.44 7.96 8.24 5.84 14270306.7997299 "NO"
"Acarospora nitrophila" "InfoSpecies" "Lichens" "Acarospora nitrophila H.Magn." "SPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "pruinose" "absent" 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 0 0 0 0 0 "present" 83.52 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.84 2.2 3.16 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 7.28 6.76 4.52 8.88 5.64 4.68 9550724.86701188 "NO"
"Acarospora nitrophila s.l." "InfoSpecies" "Lichens" "Acarospora nitrophila H.Magn." "SPECIES" NA NA "NE" NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 91.84 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.36 2.72 3.96 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 7.04 7.84 4.84 8.72 5.48 3.84 11086409.8200317 "YES"
"Acarospora nitrophila subsp. nitrophila" "InfoSpecies" "Lichens" "Acarospora nitrophila subsp. nitrophila" "SUBSPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 0 0 0 0 "present" 96.16 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 8.92 2.72 4.84 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 0 0 7.24 8.08 4.92 8.76 5.6 4.32 10351030.3406117 "YES"
"Acarospora nodulosa" "InfoSpecies" "Lichens" "Acarospora nodulosa (Dufour) Hue" "SPECIES" NA NA "RE" NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 "pruinose" "absent" 0 1 1 0 0 1 0 0 1 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "present" "absent, present" 1 0 0 1 1 1 0 0 "present" 100 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.76 3.32 4.28 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 1 "G" 0 0 1 0 0 1 0 0 0 7.84 7.88 5.48 8.08 6.88 3.84 14158185.1501971 "NO"
"Acarospora nodulosa subsp. reagens" "InfoSpecies" "Lichens" NA "SUBSPECIES" NA NA NA NA "Acarospora" "Acarosporaceae" "Acarosporales" "Lecanoromycetes" "Ascomycota" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 "epruinose" "absent" 0 1 0 0 1 0 0 0 1 0 1 0 0 0 0 0 "present" 1 0 0 0 0 0 0 "absent" "absent, present" "absent, present" 1 0 0 1 0 0 0 0 "present" 106.4 1 0 0 0 0 0 0 0 0 0 0 0 "absent" 1 0 7.68 2.16 3.88 1 0 0 0 0 "present" "absent" 0 1 0 0 1 0 1 0 0 0 0 1 0 "G" 0 0 0 0 0 0 0 1 0 7.2 7.6 4.92 8.92 4.64 4.04 19562096.0277693 "YES"
