"Species" "Source" "Group" "GBIF_accepted" "GBIF_rank" "originCH" "originEUR" "Swiss_status" "IUCN_status" "Genus" "Family" "Order" "Class" "Phylum" "GUILDE.1" "GUILDE.2" "GUILDE.3" "GUILDE.4" "GUILDE.5" "GUILDE.6" "GUILDE.7" "GUILDE.8" "GUILDE.9" "GUILDE.10" "GUILDE.11" "GUILDE.12" "GUILDE.13" "GUILDE.14" "GUILDE.15" "GUILDE.16" "GUILDE.17" "GUILDE.18" "GUILDE.19" "GUILDE.20" "GUILDE.21" "GUILDE.22" "GUILDE.23" "GUILDE.24" "GUILDE.25" "GUILDE.26" "BodyLength_max" "BEl" "VEp" "REs" "OGp" "RMl" "BLs" "PFv" "PFs" "CPt" "Litter_size" "CAT_Litter_size" "Age_at_maturity_y" "CAT_Age_at_maturity_y" "Longevity_max_y" "CAT_Longevity_max_y" "Diet" "Diet_Inv" "Diet_Vert" "Diet_Eggs" "Diet_Scav" "Diet_Phyto" "Diet_Plant" "Diet_Parasit" "Diet_Other" "Fos" "Ter" "Aqu" "Arb" "Aer" "Habitat" "Feeding_habitat" "Reprod_habitat" "Spawning_habitat" "Flow_habitat" "Salt_habitat" "MinTemp" "MaxTemp" "Migration_type" "Migration_dist" "RangeSize_km2" "MISSING_ALL_TRAITS"
"Luciobarbus microcephalus" "EEA" "Fishes" "Luciobarbus microcephalus (Almaça, 1967)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 403 3.502397298 0.292785959 0.419887669 0 0.404711006 0.416969328 0.214328424 0.164961279 2.702109505 5495 "fe2" 1 "ma3" 9 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "limno" "fre" -7.7 28.6 "nom" "short" 74153.8463757396 "NO"
"Luciobarbus sclateri" "EEA" "Fishes" "Luciobarbus sclateri (Günther, 1868)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 495 3.905975802 0.606235782 0.389580033 0.378215384 0.528776978 0.481251406 0.299977502 0.150340078 2.73590014 6000 "fe1" 1.5 "ma4" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "pel" "eury" "limno" "fre" -7.4 28.6 "pot" "short" 203667.931137078 "NO"
"Luciobarbus steindachneri" "EEA" "Fishes" "Luciobarbus steindachneri (Almaça, 1967)" "SPECIES" NA "Yes" NA "VULNERABLE" "Luciobarbus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 4.711487962 0.347371386 0.310183099 0 0.394619718 0.540412997 0.100448314 0.139533118 2.507867821 6811 "fe2" 8 "ma2" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -9.3 32 "pot" "short" 154192.154928752 "NO"
"Mesogobius batrachocephalus" "EEA" "Fishes" "Mesogobius batrachocephalus (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mesogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 390 4.740777091 0.742392775 0.316898111 0.473185181 1.014865385 0.591339684 0.275839692 0.183462986 2.848021817 6811 "fe1" 5 "ma5" 20 "ls2" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 128910.4155091 "NO"
"Micropterus salmoides" "SPEED2ZERO" "Fishes" "Micropterus salmoides (Lacepède, 1802)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Micropterus" "Centrarchidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 970 2.897989032 0.598507859 0.271130617 0.546138912 0.84366518 0.471328002 0.326692452 0.172997466 2.367404334 109314 "fe2" 2.5 "ma2" 16 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phy" "limno" "eury" "fre" -3.3 32 "nom" "short" 4341796.34268283 "NO"
"Misgurnus fossilis" "InfoSpecies" "Fishes" "Misgurnus fossilis (Linnaeus, 1758)" "SPECIES" "INN" NA "RE" "LEAST_CONCERN" "Misgurnus" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 7.466360508 0.454787158 0.191796586 0.164344414 0.536922344 0.518909773 0.13868115 0.119509424 2.006729063 6811 "fe3" 2 "ma5" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phy" "limno" "limno" "fre" -7.7 32 "nom" "short" 5226372.84159545 "NO"
"Mugil cephalus" "EEA" "Fishes" "Mugil cephalus Linnaeus, 1758" "SPECIES" NA "No" NA "LEAST_CONCERN" "Mugil" "Mugilidae" "Mugiliformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1000 4.00102005 0.555333459 0.498534249 0.589632462 0.292992905 0.521260137 0.674227773 0.195523875 2.442879162 1362000 "fe3" 2.5 "ma3" 6 "ls3" "Scavenger" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "limno" "fma" -7.7 32 "dia" "short" 36169191.9445079 "NO"
"Neogobius fluviatilis" "EEA" "Fishes" "Neogobius fluviatilis (Pallas, 1814)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 4.574484995 0.663162553 0.275775551 0.408789184 0.575468739 0.662304587 0.551717287 0.18521319 2.132923063 1362000 "fe1" 2.5 "ma1" 7 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "spel" "eury" "eury" "frb" -9.3 32 "nom" "short" 530538.484796977 "NO"
"Neogobius melanostomus" "SPEED2ZERO" "Fishes" "Neogobius melanostomus (Pallas, 1814)" "SPECIES" "NEO" NA NA "LEAST_CONCERN" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.023622501 0.730706368 0.297320611 0.543404063 0.496183206 0.629741085 0.71641461 0.248505977 1.908822333 1362000 "fe1" 2.5 "ma2" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "eury" "fbm" -9.3 28.6 "nom" "short" 953629.021852743 "NO"
"Neogobius pallasi" "EEA" "Fishes" "Neogobius pallasi (Berg, 1916)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Neogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 4.696455446 0.798288795 0.386641535 0.703033729 0.626919603 0.748637171 0.76208608 0.283153173 1.9698261 1362000 "fe1" 2 "ma1" 6 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "limno" "limno" "fbm" -9.3 32 "pot" "short" 705759.193687851 "NO"
"Oncorhynchus mykiss" "SPEED2ZERO" "Fishes" "Oncorhynchus mykiss (Walbaum, 1792)" "SPECIES" "NEO" NA NA NA "Oncorhynchus" "Salmonidae" "Salmoniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1200 3.945403278 0.603331072 0.318734538 0.50286397 0.825899299 0.525988454 0.243535353 0.155970227 2.650049006 27000 "fe1" 4 "ma2" 7 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fbm" -7.7 32 "pot" "short" 2607482 "NO"
"Osmerus dentex" "EEA" "Fishes" "Osmerus dentex Steindachner & Kner, 1870" "SPECIES" NA "No" NA "LEAST_CONCERN" "Osmerus" "Osmeridae" "Osmeriformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 6.240786918 0.738025844 0.320154569 0.552868056 0.933702489 0.59549013 0.461763915 0.193467696 1.908822333 6e+05 "fe1" 2.5 "ma2" 7 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "spel" "eury" "limno" "fbm" -9.3 32 "dia" "short" 2878591.57327729 "NO"
"Osmerus eperlanus" "EEA" "Fishes" "Osmerus eperlanus (Linnaeus, 1758)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Osmerus" "Osmeridae" "Osmeriformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 450 6.114245986 0.644082098 0.4234378 0.693497974 0.938973274 0.6181144 0.202690658 0.148031667 3.331612086 6811 "fe2" 4 "ma1" 8 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "phylith" "eury" "eury" "fbm" -7.4 32 "dia" "medium" 1681743.1094752 "NO"
"Oxynoemacheilus bureschi" "EEA" "Fishes" "Oxynoemacheilus bureschi (Drensky, 1928)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 65 6.044837228 0.589312463 0.268435786 0.242173457 0.536922344 0.651013581 0.088076693 0.187550592 2.32606192 6811 "fe1" 1 "ma2" 16 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "spel" "eury" "rheo" "fre" -7.4 28.6 "nom" "short" 52321.5251441039 "NO"
"Oxynoemacheilus merga" "EEA" "Fishes" "Oxynoemacheilus merga (Krynicki, 1840)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 6.240786918 0.482768923 0.508685189 0 0.58065689 0.678079358 0 0.193556524 2.743535197 6811 "fe1" 1.5 "ma3" 7 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "rheo" "fre" -9.3 28.6 "pot" "short" 51699.4562680754 "NO"
"Oxynoemacheilus pindus" "EEA" "Fishes" "Oxynoemacheilus pindus (Economidis, 2005)" "SPECIES" NA "Yes" NA "VULNERABLE" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 3.970318796 0.606235782 0.436410871 0.385806662 0.447552663 0.551620454 0.247651987 0.174302605 1.943765071 250 "fe2" 8 "ma1" 5 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.7 32 "pot" "short" 22758.6527447211 "NO"
"Oxynoemacheilus theophilii" "EEA" "Fishes" "Oxynoemacheilus theophilii Stoumboudi, Kottelat & Barbieri, 2006" "SPECIES" NA "No" NA "LEAST_CONCERN" "Oxynoemacheilus" "Nemacheilidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 165 6.833306568 0.637553245 0.20859375 0.27693543 0.533692886 0.694568432 0.161490015 0.15232585 2.223693047 6e+05 "fe1" 4 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -9.3 28.6 "nom" "short" 58622.0307301088 "NO"
"Pachychilon macedonicum" "EEA" "Fishes" "Pachychilon macedonicum (Steindachner, 1892)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Pachychilon" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 3.204967111 0.489809974 0.487789015 0.387776185 0.218757114 0.432211728 0.23213583 0.130830998 2.053007436 250 "fe2" 2.5 "ma2" 6 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "pelagic" "wc" "phylith" "rheo" "limno" "fre" -7.4 32 "nom" "short" 33954.6272453211 "NO"
"Pachychilon pictum" "EEA" "Fishes" "Pachychilon pictum (Heckel & Kner, 1858)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pachychilon" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.757233828 0.457590199 0.45480303 0.43636652 0.273151515 0.550830837 0.176123987 0.162700916 2.246286371 1362000 "fe2" 2.5 "ma4" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "spel" "eury" "eury" "fre" -7.4 28.6 "nom" "short" 63034.8826333444 "NO"
"Padogobius bonelli" "SPEED2ZERO" "Fishes" "Padogobius bonelli (Bonaparte, 1846)" "SPECIES" "INN" NA "EN" "LEAST_CONCERN" "Padogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 90 4.839753347 0.645773979 0.393773975 0.566047431 0.551358972 0.793583889 0.602362461 0.192730635 2.374258044 6811 "fe2" 1 "ma1" 7 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "phylith" "eury" "eury" "fre" -9.3 28.6 "nom" "short" 182612.859595385 "NO"
"Padogobius nigricans" "EEA" "Fishes" "Padogobius nigricans (Canestrini, 1867)" "SPECIES" NA "Yes" NA "VULNERABLE" "Padogobius" "Gobiidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 125 5.263678091 0.727908662 0.32238611 0.560357957 0.608281478 0.820338841 0.651160104 0.248505977 2.05811269 6811 "fe1" 1.5 "ma1" 20 "ls1" "Carnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "demersal" "ben" "spel" "rheo" "eury" "fbm" -7.7 32 "dia" "short" 45261.0400233025 "NO"
"Parachondrostoma arrigonis" "EEA" "Fishes" "Parachondrostoma arrigonis (Steindachner, 1866)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Parachondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 4.045420061 0.482768923 0.432179532 0.381927273 0.370885892 0.562368518 0.284431334 0.182608066 1.701465349 250 "fe1" 2.5 "ma2" 5 "ls2" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 23959.7536185679 "NO"
"Parachondrostoma miegii" "EEA" "Fishes" "Parachondrostoma miegii (Steindachner, 1866)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Parachondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 250 4.54745098 0.379653979 0.463490795 0.322560554 0.530214084 0.61562476 0.228527489 0.154280719 1.99700085 6000 "fe2" 1.5 "ma1" 5 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "nom" "short" 124872.073222105 "NO"
"Parachondrostoma toxostoma" "SPEED2ZERO" "Fishes" "Parachondrostoma toxostoma (Vallot, 1837)" "SPECIES" "INN" NA "CR" "VULNERABLE" "Parachondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 300 4.39650385 0.547940595 0.432179532 0.465760725 0.293643431 0.438372109 0.236337246 0.156697815 2.624828153 1362000 "fe2" 1 "ma4" 20 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "lith" "eury" "rheo" "fre" -9.3 28.6 "pot" "short" 220398.427872648 "NO"
"Parachondrostoma turiense" "EEA" "Fishes" "Parachondrostoma turiensis (Elvira, 1987)" "SPECIES" NA "Yes" NA NA "Parachondrostoma" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 200 3.714509819 0.5129916 0.482404614 0.400032752 0.41868 0.465069806 0.234896907 0.140323901 2.564901738 6811 "fe1" 2 "ma2" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 15593.691920818 "NO"
"Paramisgurnus dabryanus" "SPEED2ZERO" "Fishes" "Paramisgurnus dabryanus Dabry de Thiersant, 1872" "SPECIES" "NEO" NA NA NA "Paramisgurnus" "Cobitidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 6.551289055 0.623316235 0.168735777 0.35276797 0.552976379 0.591339684 0.310865365 0.120998888 1.081154352 6e+05 "fe1" 8 "ma1" 20 "ls1" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 530538.484796977 "NO"
"Pelasgus epiroticus" "EEA" "Fishes" "Pelasgus epiroticus (Steindachner, 1895)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 4.744077448 0.519562454 0.443884164 0.546593042 0.296246922 0.529538889 0.297775269 0.135022943 2.277523051 250 "fe1" 3 "ma1" 6 "ls1" "Carnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "lith" "rheo" "limno" "fre" -7.4 32 "nom" "short" 20.2283768330305 "NO"
"Pelasgus laconicus" "EEA" "Fishes" "Pelasgus laconicus (Kottelat & Barbieri, 2004)" "SPECIES" NA "Yes" NA "CRITICALLY_ENDANGERED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 350 3.82149114 0.454222206 0.36249818 0.247068075 0.425548547 0.348527087 0.250707591 0.122746299 3.19727876 6000 "fe1" 1 "ma1" 9 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "eury" "rheo" "fre" -7.4 28.6 "nom" "short" 9476.8056886155 "NO"
"Pelasgus marathonicus" "EEA" "Fishes" "Pelasgus marathonicus (Vinciguerra, 1921)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 403 4.824742268 0.35638112 0.328947368 0.173043232 0.442228354 0.499584893 0.228527489 0.14988879 2.15419385 5495 "fe1" 4 "ma2" 5.5 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "ben" "lith" "rheo" "limno" "fre" -7.4 32 "nom" "short" 10350.3255636947 "NO"
"Pelasgus minutus" "EEA" "Fishes" "Pelasgus minutus (Karaman, 1924)" "SPECIES" NA "Yes" NA "DATA_DEFICIENT" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 170 4.152604354 0.547940595 0.436410871 0.389102979 0.287354233 0.550830837 0.299977502 0.140323901 2.249765654 5495 "fe1" 3 "ma2" 12 "ls1" "Omnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "bentic" "ben" "phylith" "rheo" "rheo" "fre" -7.7 32 "nom" "short" 11289.6695237353 "NO"
"Pelasgus prespensis" "EEA" "Fishes" "Pelasgus prespensis (Karaman, 1924)" "SPECIES" NA "Yes" NA "ENDANGERED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 150 3.608454416 0.6354576 0.503950374 0.522679194 0.323217511 0.460374236 0.333867863 0.180322861 3.023632403 6811 "fe1" 1.5 "ma1" 6 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "lith" "rheo" "rheo" "fre" -7.7 28.6 "pot" "short" 318.662821025835 "NO"
"Pelasgus stymphalicus" "EEA" "Fishes" "Pelasgus stymphalicus (Valenciennes, 1844)" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 120 3.268131821 0.507852501 0.525636364 0.434921421 0.364333333 0.533011732 0.263022446 0.165734507 1.635899249 6811 "fe1" 1.5 "ma2" 9 "ls2" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "spel" "rheo" "limno" "fre" -7.4 28.6 "pot" "short" 25296.6916699443 "NO"
"Pelasgus thesproticus" "EEA" "Fishes" "Pelasgus thesproticus (Stephanidis, 1939)" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Pelasgus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 220 3.870090841 0.468442813 0.46132951 0.393222622 0.277785714 0.525339083 0.226864539 0.193556524 2.200067986 6000 "fe2" 2.5 "ma2" 5.5 "ls1" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "wc" "phylith" "rheo" "limno" "fre" -7.4 32 "pot" "short" 8939.95770242766 "NO"
"Pelecus cultratus" "EEA" "Fishes" "Pelecus cultratus (Linnaeus, 1758)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Pelecus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 4.50888596 0.607308759 0.571666667 0.649525022 0.561490196 0.46361529 0.487796009 0.250072581 3.67045826 6000 "fe1" 2 "ma3" 5.5 "ls2" "Omnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "pelagic" "wc" "pel" "limno" "limno" "frb" -9.3 28.6 "dia" "medium" 1915135.12214314 "NO"
"Perca fluviatilis" "SPEED2ZERO" "Fishes" "Perca fluviatilis Linnaeus, 1758" "SPECIES" "INN" NA "LC" "LEAST_CONCERN" "Perca" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 600 3.284140914 0.5129916 0.360131605 0.436473059 0.650261995 0.508425097 0.361675652 0.183462986 3.009296765 6000 "fe3" 2 "ma4" 5 "ls3" "Carnivorous" 1 1 1 0 0 0 0 1 0 0 1 0 0 "demersal" "wc" "phylith" "eury" "eury" "frb" -7.7 32 "dia" "short" 1154787.77287066 "NO"
"Percarina demidoffii" "EEA" "Fishes" "Percarina demidoffii Nordmann, 1840" "SPECIES" NA "Yes" NA "NEAR_THREATENED" "Percarina" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 100 3.835017855 0.585631616 0.487183759 0.378857926 0.401417476 0.621939166 0.456056307 0.180933893 2.847537951 6000 "fe1" 1.5 "ma1" 2.5 "ls1" "Omnivorous" 1 1 1 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "spel" "eury" "limno" "frb" -7.7 32 "nom" "short" 4192.78503423031 "NO"
"Percarina maeotica" "EEA" "Fishes" "Percarina maeotica Kuznetsov, 1888" "SPECIES" NA "Yes" NA "LEAST_CONCERN" "Percarina" "Percidae" "Perciformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 5.920572902 0.694394581 0.297320611 0.459201629 0.551358972 0.711303541 0.695733708 0.248505977 2.694710623 6811 "fe1" 8 "ma1" 7 "ls1" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "demersal" "ben" "lith" "rheo" "rheo" "fre" -7.4 28.6 "pot" "short" 34779.6198564999 "NO"
"Petroleuciscus borysthenicus" "EEA" "Fishes" "Petroleuciscus borysthenicus (Kessler, 1859)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Petroleuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 400 3.595132698 0.592000275 0.430470393 0.567973564 0.501889511 0.468190424 0.261319748 0.157129972 2.789562503 6000 "fe1" 2 "ma3" 8 "ls2" "Carnivorous" 1 1 0 0 0 0 0 0 0 0 1 0 0 "bentic" "ben" "spel" "eury" "limno" "fre" -7.7 28.6 "pot" "short" 268282.098098155 "NO"
"Petroleuciscus smyrnaeus" "EEA" "Fishes" "Petroleuciscus smyrnaeus (Boulenger, 1896)" "SPECIES" NA "No" NA "LEAST_CONCERN" "Petroleuciscus" "Cyprinidae" "Cypriniformes" "Actinopterygii" "Chordata" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 4.069680727 0.546272708 0.406840754 0.546593042 0.399201748 0.517755822 0.277611572 0.161473163 3.112383333 6000 "fe1" 2.5 "ma1" 9 "ls1" "Omnivorous" 1 1 0 0 0 0 0 1 0 0 1 0 0 "bentic" "wc" "spel" "eury" "rheo" "fre" -7.4 28.6 "pot" "short" 8939.95770242766 "YES"
