"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Rhyacophila glareosa" "Rhyacophila.glareosa" "ept" 0 1 0.0444015444015444 0.00589237253944271 0.981884057971015
"Rhyacophila hirticornis" "Rhyacophila.hirticornis" "ept" 0 1 0.0444015444015444 0.268067721842668 0.685990338164251
"Rhyacophila intermedia" "Rhyacophila.intermedia" "ept" 0 1 0.0444015444015444 0.525198172169448 0.968599033816425
"Rhyacophila pubescens" "Rhyacophila.pubescens" "ept" 0 1 0.0444015444015444 0.0213355687005096 0.984299516908213
"Rhyacophila torrentium" "Rhyacophila.torrentium" "ept" 0 1 0.0444015444015444 0.161988854877065 0.705314009661836
"Rhyacophila tristis" "Rhyacophila.tristis" "ept" 0 1 0.0444015444015444 0.456755998826691 0.977053140096618
"Rhyacophila vulgaris" "Rhyacophila.vulgaris" "ept" 0 1 0.0444015444015444 0.0350439683675922 0.653381642512077
"Serratella ignita" "Serratella.ignita" "ept" 0 1 0.00579150579150579 0.0382752404271492 0.981884057971015
"Setodes argentipunctellus" "Setodes.argentipunctellus" "ept" 0 1 0.00193050193050193 0.140186665361467 0.867149758454106
"Setodes punctatus" "Setodes.punctatus" "ept" 0 1 0.00193050193050193 0.140186665361467 0.597826086956522
"Silo nigricornis" "Silo.nigricornis" "ept" 0 1 0.00386100386100386 0.140057162668292 0.731884057971014
"Silo pallipes" "Silo.pallipes" "ept" 0 1 0.00386100386100386 0.211305227696499 0.990338164251208
"Silo piceus" "Silo.piceus" "ept" 0 1 0.00386100386100386 0.0788963109519747 0.814009661835749
"Siphlonurus lacustris" "Siphlonurus.lacustris" "ept" 0 1 0.0463320463320463 0.177274797767849 0.979468599033816
"Siphonoperla montana" "Siphonoperla.montana" "ept" 0 1 0.00386100386100386 0.327631021840552 0.971014492753623
"Siphonoperla torrentium" "Siphonoperla.torrentium" "ept" 0 1 0.00386100386100386 0.294540205896824 0.981884057971015
"Stenophylax mitis" "Stenophylax.mitis" "ept" 0 1 0.00772200772200772 0.0213355687005096 0.805555555555556
"Stenophylax permistus" "Stenophylax.permistus" "ept" 0 1 0.00772200772200772 0.0216917011067396 0.853864734299517
"Synagapetus dubitans" "Synagapetus.dubitans" "ept" 0 1 0.0135135135135135 0.191566858878475 0.804347826086957
"Taeniopteryx kuehtreiberi" "Taeniopteryx.kuehtreiberi" "ept" 0 1 0.0212355212355212 0.284752140535898 0.973429951690821
"Tinodes dives" "Tinodes.dives" "ept" 0 1 0.0212355212355212 0.0302888298950568 0.891304347826087
