"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Asarum europaeum" "Asarum.europaeum" "plants" 1 0 0.000532197977647685 0.134787294984307 0.756038647342995
"Asclepias syriaca" "Asclepias.syriaca" "plants" 1 0 0.000266098988823842 0.275718141360298 0.855072463768116
"Asparagus officinalis" "Asparagus.officinalis" "plants" 1 0 0.000266098988823842 0.44034470457502 0.833333333333333
"Asparagus tenuifolius" "Asparagus.tenuifolius" "plants" 1 0 0.000266098988823842 0.41678525075172 0.86231884057971
"Asperugo procumbens" "Asperugo.procumbens" "plants" 1 0 0.00558807876530069 0.208076607763037 0.810386473429952
"Asperula aristata" "Asperula.aristata" "plants" 1 0 0.00452368281000532 0.0898018438687961 0.865942028985507
"Asperula cynanchica" "Asperula.cynanchica" "plants" 1 0 0.000266098988823842 0.095187947276423 0.729468599033816
"Asperula purpurea" "Asperula.purpurea" "plants" 1 0 0.000266098988823842 0.257685164252771 0.985507246376812
"Asperula taurina" "Asperula.taurina" "plants" 1 0 0.00212879191059074 0.158134574564623 0.804347826086957
"Asperula tinctoria" "Asperula.tinctoria" "plants" 1 0 0.000532197977647685 0.191530574750466 0.884057971014493
"Asphodelus albus" "Asphodelus.albus" "plants" 1 0 0.000532197977647685 0.226456390483415 0.921497584541063
"Asplenium adulterinum" "Asplenium.adulterinum" "plants" 1 0 0.00638637573177221 0.101696156634488 0.921497584541063
"Asplenium ceterach" "Asplenium.ceterach" "plants" 1 0 0.000266098988823842 0.279881042347232 0.855072463768116
"Asplenium fontanum" "Asplenium.fontanum" "plants" 1 0 0.00106439595529537 0.14927837623627 0.851449275362319
"Asplenium septentrionale" "Asplenium.septentrionale" "plants" 1 0 0.00106439595529537 0.118469013896617 0.652173913043478
"Asplenium trichomanes" "Asplenium.trichomanes" "plants" 1 0 0.00638637573177221 0.101696156634488 0.572463768115942
"Asplenium trichomanes subsp. pachyrachis" "Asplenium.trichomanes.pachyrachis" "plants" 1 0 0.000798296966471527 0.14927837623627 1
"Asplenium trichomanes subsp. quadrivalens" "Asplenium.trichomanes.quadrivalens" "plants" 1 0 0.000798296966471527 0.182406022452172 1
"Asplenium trichomanes subsp. trichomanes" "Asplenium.trichomanes.trichomanes" "plants" 1 0 0.000798296966471527 0.182406022452172 1
"Asplenium viride" "Asplenium.viride" "plants" 1 0 0.00133049494411921 0.141870117338622 0.560386473429952
"Asplenium x alternifolium" "Asplenium.x.alternifolium" "plants" 1 0 0.00638637573177221 0.23152828286672 0.783816425120773
"Aster alpinus" "Aster.alpinus" "plants" 1 0 0.000266098988823842 0.109821197945355 0.685990338164251
"Aster amellus" "Aster.amellus" "plants" 1 0 0.000266098988823842 0.0618640856063053 0.807971014492754
"Aster bellidiastrum" "Aster.bellidiastrum" "plants" 1 0 0.000266098988823842 0.376166966093676 0.535024154589372
"Aster lanceolatus" "Aster.lanceolatus" "plants" 1 0 0.112825971261309 0.155322193434217 0.945652173913043
"Aster linosyris" "Aster.linosyris" "plants" 1 0 0.000532197977647685 0.0262161998536773 0.834541062801932
"Astragalus alpinus" "Astragalus.alpinus" "plants" 1 0 0.000798296966471527 0.0434577691633402 0.742753623188406
"Astragalus australis" "Astragalus.australis" "plants" 1 0 0.00159659393294305 0.128559390285841 0.667874396135266
"Astragalus cicer" "Astragalus.cicer" "plants" 1 0 0.000266098988823842 0.268593715213771 0.827294685990338
"Astragalus depressus" "Astragalus.depressus" "plants" 1 0 0.000266098988823842 0.111431660887203 0.911835748792271
"Astragalus exscapus" "Astragalus.exscapus" "plants" 1 0 0.000798296966471527 0.215872287128828 0.921497584541063
"Astragalus frigidus" "Astragalus.frigidus" "plants" 1 0 0.000266098988823842 0.128803461237936 0.73792270531401
"Astragalus glycyphyllos" "Astragalus.glycyphyllos" "plants" 1 0 0.000266098988823842 0.134861050073366 0.571256038647343
"Astragalus leontinus" "Astragalus.leontinus" "plants" 1 0 0.0484300159659393 0.322023264492114 0.847826086956522
"Astragalus monspessulanus" "Astragalus.monspessulanus" "plants" 1 0 0.000532197977647685 0.0317494484336463 0.88768115942029
"Astragalus onobrychis" "Astragalus.onobrychis" "plants" 1 0 0.000266098988823842 0.127679664000974 0.910628019323672
