"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness"
"Parmelia elegantula" "Parmelia.elegantula" "lichens" 1 0 0.00218420094648708 0.116188916846249 0.597826086956522
"Parmelia exasperata" "Parmelia.exasperata" "lichens" 1 0 0.00218420094648708 0.159970247831792 0.572463768115942
"Parmelia exasperatula" "Parmelia.exasperatula" "lichens" 1 0 0.00218420094648708 0.267851937773092 0.538647342995169
"Parmelia flaventior" "Parmelia.flaventior" "lichens" 1 0 0.0713505642519112 0.0774592778974994 0.567632850241546
"Parmelia glabra" "Parmelia.glabra" "lichens" 1 0 0.00546050236621769 0.123230669382385 0.660628019323672
"Parmelia glabratula" "Parmelia.glabratula" "lichens" 1 0 0.0713505642519111 0.110656111282142 0.560386473429952
"Parmelia pastillifera" "Parmelia.pastillifera" "lichens" 1 0 0.0713505642519111 0.187193254918957 0.748792270531401
"Parmelia revoluta" "Parmelia.revoluta" "lichens" 1 0 0.0713505642519111 0.0387296389487497 0.669082125603865
"Parmelia saxatilis" "Parmelia.saxatilis" "lichens" 1 0 0.00145613396432472 0.262500886208193 0.650966183574879
"Parmelia subargentifera" "Parmelia.subargentifera" "lichens" 1 0 0.00327630141973061 0.0839142177222911 0.582125603864734
"Parmelia subaurifera" "Parmelia.subaurifera" "lichens" 1 0 0.00327630141973061 0.187193254918957 0.804347826086957
"Parmelia submontana" "Parmelia.submontana" "lichens" 1 0 0.00145613396432472 0.320751828021009 0.618357487922705
"Parmelia sulcata" "Parmelia.sulcata" "lichens" 1 0 0.00218420094648708 0.262500886208193 0.571256038647343
"Parmelia tiliacea" "Parmelia.tiliacea" "lichens" 1 0 0.00546050236621769 0.0774592778974994 0.644927536231884
"Parmeliella triptophylla" "Parmeliella.triptophylla" "lichens" 1 0 0.00728066982162359 0.221205822457282 0.855072463768116
"Parmeliopsis ambigua" "Parmeliopsis.ambigua" "lichens" 1 0 0.000364033491081179 0.387296389487497 0.657004830917874
"Parmeliopsis hyperopta" "Parmeliopsis.hyperopta" "lichens" 1 0 0.000364033491081179 0.116188916846249 0.670289855072464
"Parmotrema chinense" "Parmotrema.chinense" "lichens" 1 0 0.00291226792864944 0.330691532562401 0.667874396135266
"Peltigera aphthosa" "Peltigera.aphthosa" "lichens" 1 0 0.00800873680378595 0.271107472641248 0.847826086956522
"Peltigera canina" "Peltigera.canina" "lichens" 1 0 0.00800873680378595 0.193648194743749 0.789855072463768
"Peltigera collina" "Peltigera.collina" "lichens" 1 0 0.00800873680378595 0.193648194743749 0.841787439613527
"Peltigera didactyla" "Peltigera.didactyla" "lichens" 1 0 0.00800873680378595 0.429253498348643 0.698067632850242
"Peltigera elisabethae" "Peltigera.elisabethae" "lichens" 1 0 0.00800873680378595 0.658403862128745 0.56280193236715
"Peltigera horizontalis" "Peltigera.horizontalis" "lichens" 1 0 0.00800873680378595 0.232377833692498 0.8756038647343
"Peltigera lepidophora" "Peltigera.lepidophora" "lichens" 1 0 0.00800873680378595 0.446458200165115 0.681159420289855
"Peltigera leucophlebia" "Peltigera.leucophlebia" "lichens" 1 0 0.00800873680378595 0.271107472641248 0.689613526570048
"Peltigera malacea" "Peltigera.malacea" "lichens" 1 0 0.00800873680378595 0.295082963419045 0.811594202898551
"Peltigera neckeri" "Peltigera.neckeri" "lichens" 1 0 0.00800873680378595 0.193648194743749 0.685990338164251
"Peltigera polydactylon" "Peltigera.polydactylon" "lichens" 1 0 0.00800873680378595 0.290472292115623 0.609903381642512
"Peltigera praetextata" "Peltigera.praetextata" "lichens" 1 0 0.00800873680378595 0.193648194743749 0.638888888888889
"Peltigera rufescens" "Peltigera.rufescens" "lichens" 1 0 0.00800873680378595 0.321456003274623 0.714975845410628
"Peltigera venosa" "Peltigera.venosa" "lichens" 1 0 0.00800873680378595 0.329201931064373 0.660628019323672
"Pertusaria albescens" "Pertusaria.albescens" "lichens" 1 0 0.0160174736075719 0.182582583615534 0.63768115942029
"Pertusaria amara" "Pertusaria.amara" "lichens" 1 0 0.0160174736075719 0.290968825948299 0.745169082125604
"Pertusaria coccodes" "Pertusaria.coccodes" "lichens" 1 0 0.0160174736075719 0.470876966706601 0.664251207729469
"Pertusaria coronata" "Pertusaria.coronata" "lichens" 1 0 0.0160174736075719 0.198258866047171 0.541062801932367
"Pertusaria leioplaca" "Pertusaria.leioplaca" "lichens" 1 0 0.052470056753418 0.30538542895221 0.902173913043478
"Pertusaria pupillaris" "Pertusaria.pupillaris" "lichens" 1 0 0.0160174736075719 0.29254909884186 0.570048309178744
"Phaeophyscia chloantha" "Phaeophyscia.chloantha" "lichens" 1 0 0.00582453585729887 0.275545243770792 0.636473429951691
"Phaeophyscia ciliata" "Phaeophyscia.ciliata" "lichens" 1 0 0.00582453585729887 0.213013014218123 0.693236714975845
"Phaeophyscia endophoenicea" "Phaeophyscia.endophoenicea" "lichens" 1 0 0.00582453585729887 0.203976098463415 0.60024154589372
"Phaeophyscia orbicularis" "Phaeophyscia.orbicularis" "lichens" 1 0 0.00582453585729887 0.193648194743749 0.692028985507246
"Phlyctis agelaea" "Phlyctis.agelaea" "lichens" 1 0 0.000364033491081179 0.271107472641248 0.880434782608696
"Phlyctis argena" "Phlyctis.argena" "lichens" 1 0 0.000364033491081179 0.271107472641248 0.606280193236715
"Physcia adscendens" "Physcia.adscendens" "lichens" 1 0 0.00655260283946123 0.290472292115623 0.743961352657005
"Physcia aipolia" "Physcia.aipolia" "lichens" 1 0 0.00655260283946123 0.322746991239581 0.626811594202899
"Physcia stellaris" "Physcia.stellaris" "lichens" 1 0 0.00655260283946123 0.290472292115623 0.623188405797101
"Physcia tenella" "Physcia.tenella" "lichens" 1 0 0.00655260283946123 0.203976098463415 0.6256038647343
"Physconia distorta" "Physconia.distorta" "lichens" 1 0 0.00400436840189297 0.0968240973718743 0.646135265700483
"Physconia enteroxantha" "Physconia.enteroxantha" "lichens" 1 0 0.00400436840189297 0.0968240973718743 0.932367149758454
"Physconia grisea" "Physconia.grisea" "lichens" 1 0 0.00400436840189297 0.218545819782231 0.795893719806763
"Physconia muscigena" "Physconia.muscigena" "lichens" 1 0 0.00400436840189297 0.237541785552332 0.621980676328502
"Physconia perisidiosa" "Physconia.perisidiosa" "lichens" 1 0 0.00400436840189297 0.166394004372406 0.599033816425121
"Placynthiella dasaea" "Placynthiella.dasaea" "lichens" 1 0 0.00109210047324354 0.260832262307906 0.756038647342995
"Placynthiella icmalea" "Placynthiella.icmalea" "lichens" 1 0 0.00109210047324354 0.226181091460698 0.718599033816425
"Platismatia glauca" "Platismatia.glauca" "lichens" 1 0 0.0713505642519112 0.154918555794999 0.747584541062802
"Porina aenea" "Porina.aenea" "lichens" 1 0 0.00618856934838005 0.40500136729264 0.814009661835749
"Porina leptalea" "Porina.leptalea" "lichens" 1 0 0.00618856934838005 0.40500136729264 0.748792270531401
"Protoparmelia hypotremella" "Protoparmelia.hypotremella" "lichens" 1 0 0.0713505642519112 0.352585864014561 0.66304347826087
"Pseudevernia furfuracea" "Pseudevernia.furfuracea" "lichens" 1 0 0.0713505642519111 0.274980436536123 0.580917874396135
"Psora decipiens" "Psora.decipiens" "lichens" 1 0 0.997815799053513 0.468567155662493 0.816425120772947
"Pyrenula nitida" "Pyrenula.nitida" "lichens" 1 0 0.11430651619949 0.792822553314143 0.845410628019324
"Ramalina farinacea" "Ramalina.farinacea" "lichens" 1 0 0.00618856934838005 0.116188916846249 0.769323671497585
"Ramalina fastigiata" "Ramalina.fastigiata" "lichens" 1 0 0.00618856934838005 0.174283375269374 0.929951690821256
"Ramalina fraxinea" "Ramalina.fraxinea" "lichens" 1 0 0.00618856934838005 0.251742653166873 0.766908212560386
"Ramalina pollinaria" "Ramalina.pollinaria" "lichens" 1 0 0.00618856934838005 0.116188916846249 0.740338164251208
