"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Bembidion geniculatum subsp. geniculatum" "Bembidion.geniculatum.geniculatum" "coleoptera" 1 0 0.0275561985109873 0.339323157552665 1 0.366879356063652
"Bembidion lampros" "Bembidion.lampros" "coleoptera" 1 1 0 0.0139471460851532 0.757246376811594 0.0139471460851532
"Bembidion lunulatum" "Bembidion.lunulatum" "coleoptera" 1 1 0.00118976799524093 0.394275828012857 0.809178743961353 0.395465596008098
"Bembidion mannerheimii" "Bembidion.mannerheimii" "coleoptera" 1 1 0.00118976799524093 0.023550875084809 0.905797101449275 0.0247406430800499
"Bembidion monticola subsp. monticola" "Bembidion.monticola.monticola" "coleoptera" 1 1 0.0275561985109873 0.171988480797864 1 0.199544679308852
"Bembidion obtusum" "Bembidion.obtusum" "coleoptera" 1 0 0.0350981558596074 0.412818738216399 0.946859903381642 0.447916894076007
"Bembidion properans" "Bembidion.properans" "coleoptera" 1 1 0 0.0139471460851532 0.729468599033816 0.0139471460851532
"Bembidion punctulatum subsp. punctulatum" "Bembidion.punctulatum.punctulatum" "coleoptera" 1 1 0.0275561985109873 0.243356996124016 1 0.270913194635003
"Bembidion pygmaeum" "Bembidion.pygmaeum" "coleoptera" 1 0 0.000594883997620468 0.195713889593366 0.75 0.196308773590986
"Bembidion quadrimaculatum subsp. quadrimaculatum" "Bembidion.quadrimaculatum.quadrimaculatum" "coleoptera" 1 1 0.0275561985109873 0.0010488066220701 1 0.0286050051330574
"Bembidion testaceum subsp. testaceum" "Bembidion.testaceum.testaceum" "coleoptera" 1 0 0.0275561985109873 0.052922244740611 1 0.0804784432515982
"Bembidion tetracolum subsp. tetracolum" "Bembidion.tetracolum.tetracolum" "coleoptera" 1 1 0.0275561985109873 0.0287262190627978 1 0.0562824175737851
"Bembidion tibiale" "Bembidion.tibiale" "coleoptera" 1 0 0.00356930398572278 0.134847334354028 0.804347826086957 0.138416638339751
"Bembidion varicolor subsp. varicolor" "Bembidion.varicolor.varicolor" "coleoptera" 1 0 0.0275561985109873 0.134847334354028 1 0.162403532865015
"Bitoma crenata" "Bitoma.crenata" "coleoptera" 1 0 0.00535395597858417 0.145494220939078 0.806763285024155 0.150848176917663
"Blemus discus subsp. discus" "Blemus.discus.discus" "coleoptera" 1 1 0.0275561985109873 0.0362490952603024 1 0.0638052937712897
"Bodilopsis rufa" "Bodilopsis.rufa" "coleoptera" 1 0 0.000594883997620468 0.0141016055843267 0.657004830917874 0.0146964895819472
"Bostrichus capucinus" "Bostrichus.capucinus" "coleoptera" 1 0 0.0481856038072576 0.051969002582197 0.791062801932367 0.100154606389455
"Brachinus crepitans" "Brachinus.crepitans" "coleoptera" 1 1 0.00118976799524093 0.0945056608887738 0.785024154589372 0.0956954288840148
"Brachinus explodens" "Brachinus.explodens" "coleoptera" 1 1 0.00118976799524093 0.00798580340552845 0.793478260869565 0.00917557140076938
"Brachygonus megerlei" "Brachygonus.megerlei" "coleoptera" 1 0 0.033313503866746 0.360690726953377 0.783816425120773 0.394004230820123
"Brachyta interrogationis" "Brachyta.interrogationis" "coleoptera" 1 0 0.00951814396192738 0.0240045624696841 0.746376811594203 0.0335227064316115
"Buprestis haemorrhoidalis" "Buprestis.haemorrhoidalis" "coleoptera" 1 0 0.00118976799524093 0.486640395044747 0.728260869565217 0.487830163039988
