"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Anthriscus cerefolium" "Anthriscus.cerefolium" "plants" 1 0 0.00106467926537131 0.331665250428402 0.88768115942029 0.332729929693773
"Anthriscus nitida" "Anthriscus.nitida" "plants" 1 0 0.00106467926537131 0.230515545301381 0.690821256038647 0.231580224566753
"Anthriscus sylvestris" "Anthriscus.sylvestris" "plants" 1 0 0.00106467926537131 0.178509305193583 0.547101449275362 0.179573984458955
"Anthyllis vulneraria" "Anthyllis.vulneraria" "plants" 1 0 0.0029278679797711 0.0918627246660251 0.539855072463768 0.0947905926457962
"Anthyllis vulneraria subsp. alpestris" "Anthyllis.vulneraria.alpestris" "plants" 1 0 0.0102813923628722 0.0150716525917865 1 0.0253530449546587
"Antirrhinum majus" "Antirrhinum.majus" "plants" 1 0 0 0.239580743740932 0.878019323671498 0.239580743740932
"Apera interrupta" "Apera.interrupta" "plants" 1 0 0.00106467926537131 0.656576422336217 0.871980676328502 0.657641101601588
"Aphanes arvensis" "Aphanes.arvensis" "plants" 1 0 0 0.205509516334225 0.79951690821256 0.205509516334225
"Aphanes australis" "Aphanes.australis" "plants" 1 0 0 0.216977229141984 0.983091787439614 0.216977229141984
"Aposeris foetida" "Aposeris.foetida" "plants" 1 0 0.000798509449028482 0.317532668673577 0.797101449275362 0.318331178122605
"Aquilegia alpina" "Aquilegia.alpina" "plants" 1 0 0.000266169816342828 0.330232932815398 0.72463768115942 0.330499102631741
"Aquilegia atrata" "Aquilegia.atrata" "plants" 1 0 0 0.150410458424548 0.554347826086957 0.150410458424548
"Aquilegia vulgaris" "Aquilegia.vulgaris" "plants" 1 0 0 0.150410458424548 0.626811594202899 0.150410458424548
"Arabidopsis thaliana" "Arabidopsis.thaliana" "plants" 1 0 0.00106467926537131 0.0138790175592628 0.630434782608696 0.0149436968246341
"Arabis alpina" "Arabis.alpina" "plants" 1 0 0.00239552834708544 0.0804432011072386 0.601449275362319 0.082838729454324
"Arabis alpina subsp. alpina" "Arabis.alpina.alpina" "plants" 1 0 0.0316742081447964 0.139504076111246 1 0.171178284256043
"Arabis alpina subsp. caucasica" "Arabis.alpina.caucasica" "plants" 1 0 0.00133084908171413 0.111534322028513 1 0.112865171110227
"Arabis auriculata" "Arabis.auriculata" "plants" 1 0 0 0.156119822687701 0.923913043478261 0.156119822687701
"Arabis bellidifolia" "Arabis.bellidifolia" "plants" 1 0 0.000532339632685654 0.104529253003942 0.705314009661836 0.105061592636628
"Arabis bellidifolia subsp. stellulata" "Arabis.bellidifolia.stellulata" "plants" 1 0 0.0508384349214799 0.0908346835890398 1 0.14167311851052
"Arabis caerulea" "Arabis.caerulea" "plants" 1 0 0.00452488687782805 0.106293678355294 0.789855072463768 0.110818565233122
"Arabis ciliata" "Arabis.ciliata" "plants" 1 0 0.00106467926537131 0.127601528432161 0.609903381642512 0.128666207697533
"Arabis collina" "Arabis.collina" "plants" 1 0 0.0508384349214799 0.109672616575629 0.873188405797101 0.160511051497109
"Arabis hirsuta" "Arabis.hirsuta" "plants" 1 0 0 0.0719586369845596 0.619565217391304 0.0719586369845596
"Arabis nova" "Arabis.nova" "plants" 1 0 0 0.561304201720613 0.776570048309179 0.561304201720613
"Arabis sagittata" "Arabis.sagittata" "plants" 1 0 0 0.045389932985441 0.746376811594203 0.045389932985441
"Arabis serpillifolia" "Arabis.serpillifolia" "plants" 1 0 0.0508384349214799 0.184669118075487 0.754830917874396 0.235507552996967
"Arabis subcoriacea" "Arabis.subcoriacea" "plants" 1 0 0.000266169816342828 0.248212455230802 0.673913043478261 0.248478625047145
"Arabis turrita" "Arabis.turrita" "plants" 1 0 0.00505722651051371 0.162494846640694 0.713768115942029 0.167552073151207
"Arctium lappa" "Arctium.lappa" "plants" 1 0 0 0.114192491348133 0.757246376811594 0.114192491348133
"Arctium minus" "Arctium.minus" "plants" 1 0 0.000266169816342828 0.114192491348133 0.728260869565217 0.114458661164476
"Arctium minus subsp. minus" "Arctium.minus.minus" "plants" 1 0 0.0102813923628722 0.0979273286971942 1 0.108208721060066
"Arctium nemorosum" "Arctium.nemorosum" "plants" 1 0 0.112589832313016 0.272105996498808 0.888888888888889 0.384695828811823
"Arctium tomentosum" "Arctium.tomentosum" "plants" 1 0 0 0.291270386011129 0.845410628019324 0.291270386011129
"Arctostaphylos alpina" "Arctostaphylos.alpina" "plants" 1 0 0.000266169816342828 0.201117154695834 0.723429951690821 0.201383324512176
"Arenaria biflora" "Arenaria.biflora" "plants" 1 0 0.0369976044716529 0.17673355886292 0.760869565217391 0.213731163334573
"Arenaria ciliata" "Arenaria.ciliata" "plants" 1 0 0.0369976044716529 0.0914084894253756 0.764492753623188 0.128406093897028
"Arenaria ciliata subsp. bernensis" "Arenaria.ciliata.bernensis" "plants" 1 0 0.0102813923628722 0.21636374583806 1 0.226645138200932
"Arenaria grandiflora" "Arenaria.grandiflora" "plants" 1 0 0.0369976044716529 0.295001149217023 0.954106280193237 0.331998753688676
