"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Rhyacophila vulgaris" "Rhyacophila.vulgaris" "ept" 0 1 0.55 0.0401873740280602 0.653381642512077 0.590187374028061
"Serratella ignita" "Serratella.ignita" "ept" 0 1 0.05 0.044118902192158 0.981884057971015 0.094118902192158
"Setodes argentipunctellus" "Setodes.argentipunctellus" "ept" 0 1 0 0.168115777103253 0.867149758454106 0.168115777103253
"Setodes punctatus" "Setodes.punctatus" "ept" 0 1 0 0.168115777103253 0.597826086956522 0.168115777103253
"Silo nigricornis" "Silo.nigricornis" "ept" 0 1 0.025 0.167958209595424 0.731884057971014 0.192958209595424
"Silo pallipes" "Silo.pallipes" "ept" 0 1 0.025 0.254646600152754 0.990338164251208 0.279646600152754
"Silo piceus" "Silo.piceus" "ept" 0 1 0.025 0.0935430546251934 0.814009661835749 0.118543054625193
"Siphlonurus lacustris" "Siphlonurus.lacustris" "ept" 0 1 0.575 0.21324136059543 0.979468599033816 0.78824136059543
"Siphonoperla montana" "Siphonoperla.montana" "ept" 0 1 0.025 0.396181614060275 0.971014492753623 0.421181614060275
"Siphonoperla torrentium" "Siphonoperla.torrentium" "ept" 0 1 0.025 0.355919614309756 0.981884057971015 0.380919614309756
"Stenophylax mitis" "Stenophylax.mitis" "ept" 0 1 0.075 0.0235081967930636 0.805555555555556 0.0985081967930636
"Stenophylax permistus" "Stenophylax.permistus" "ept" 0 1 0.075 0.0239415074395936 0.853864734299517 0.0989415074395937
"Synagapetus dubitans" "Synagapetus.dubitans" "ept" 0 1 0.15 0.230630685834462 0.804347826086957 0.380630685834462
"Taeniopteryx kuehtreiberi" "Taeniopteryx.kuehtreiberi" "ept" 0 1 0.25 0.344010355686764 0.973429951690821 0.594010355686764
"Tinodes dives" "Tinodes.dives" "ept" 0 1 0.25 0.0344017389950507 0.891304347826087 0.28440173899505
"Tinodes unicolor" "Tinodes.unicolor" "ept" 0 1 0.25 0.0344985304641458 0.98792270531401 0.284498530464145
"Tinodes waeneri" "Tinodes.waeneri" "ept" 0 1 0.25 0.0339207829354389 0.814009661835749 0.283920782935439
"Torleya major" "Torleya.major" "ept" 0 1 0.05 0.0551486277401975 0.995169082125604 0.105148627740198
"Wormaldia copiosa" "Wormaldia.copiosa" "ept" 0 1 0.125 0.278364213590837 0.595410628019324 0.403364213590837
"Wormaldia occipitalis" "Wormaldia.occipitalis" "ept" 0 1 0.125 0.360108204313331 0.711352657004831 0.485108204313331
