"names.traits" "names.maps" "Group" "Ter" "Aqu" "PhyloUniqueness" "FunctionUniqueness" "Restrictedness" "SummedUniqueness"
"Sitta europaea" "Sitta.europaea" "aves" 1 0 0 0.178942118048013 0.516908212560387 0.178942118048013
"Spinus spinus" "Spinus.spinus" "aves" 1 0 0 0.152369999800894 0.547101449275362 0.152369999800894
"Sterna hirundo" "Sterna.hirundo" "aves" 0 1 0.129032258064516 0.305174146239424 0.933574879227053 0.43420640430394
"Streptopelia decaocto" "Streptopelia.decaocto" "aves" 1 0 0 0.143412349109208 0.607487922705314 0.143412349109208
"Streptopelia turtur" "Streptopelia.turtur" "aves" 1 0 0 0.321237257457884 0.706521739130435 0.321237257457884
"Strix aluco" "Strix.aluco" "aves" 1 0 0 0.224221214933817 0.527777777777778 0.224221214933817
"Sturnus vulgaris" "Sturnus.vulgaris" "aves" 1 0 0.612903225806452 0.531428704203959 0.56280193236715 1.14433193001041
"Sylvia atricapilla" "Sylvia.atricapilla" "aves" 1 0 0 0.158713738407915 0.516908212560387 0.158713738407915
"Sylvia borin" "Sylvia.borin" "aves" 1 0 0 0.158713738407915 0.516908212560387 0.158713738407915
"Sylvia communis" "Sylvia.communis" "aves" 1 0 0.129032258064516 0.290080280954995 0.577294685990338 0.419112539019511
"Sylvia curruca" "Sylvia.curruca" "aves" 1 0 0.0322580645161291 0.138503210118391 0.530193236714976 0.17076127463452
"Sylvia nisoria" "Sylvia.nisoria" "aves" 1 0 0.0322580645161291 0.10717995583368 0.964975845410628 0.139438020349809
"Tachybaptus ruficollis" "Tachybaptus.ruficollis" "aves" 0 1 0.0322580645161291 0.19919357886401 0.695652173913043 0.231451643380139
"Tachymarptis melba" "Tachymarptis.melba" "aves" 1 0 0.0322580645161291 0.214298878009988 0.705314009661836 0.246556942526117
"Tadorna ferruginea" "Tadorna.ferruginea" "aves" 0 1 0.0645161290322581 0.501386444496564 0.910628019323672 0.565902573528822
"Tetrao urogallus" "Tetrao.urogallus" "aves" 1 0 0 0.55604219426143 0.683574879227053 0.55604219426143
"Tichodroma muraria" "Tichodroma.muraria" "aves" 1 0 0 0.283781945142735 0.659420289855073 0.283781945142735
"Troglodytes troglodytes" "Troglodytes.troglodytes" "aves" 1 0 0.0322580645161291 0.0551467345432534 0.516908212560387 0.0874047990593826
"Turdus merula" "Turdus.merula" "aves" 1 0 0.0322580645161291 0.215857558545152 0.516908212560387 0.248115623061281
"Turdus philomelos" "Turdus.philomelos" "aves" 1 0 0.0645161290322581 0.156900873542311 0.516908212560387 0.221417002574569
"Turdus pilaris" "Turdus.pilaris" "aves" 1 0 0 0.151215111128928 0.516908212560387 0.151215111128928
"Turdus torquatus" "Turdus.torquatus" "aves" 1 0 0 0.495987893349268 0.617149758454106 0.495987893349268
"Turdus viscivorus" "Turdus.viscivorus" "aves" 1 0 0.0967741935483871 0.0357407027832641 0.516908212560387 0.132514896331651
"Tyto alba" "Tyto.alba" "aves" 1 0 0.193548387096774 1 0.741545893719807 1.19354838709677
"Upupa epops" "Upupa.epops" "aves" 1 0 0.32258064516129 0.39022034255608 0.772946859903382 0.71280098771737
"Vanellus vanellus" "Vanellus.vanellus" "aves" 1 0 0.0322580645161291 0.603052548547649 0.840579710144927 0.635310613063778
"Zapornia parva" "Zapornia.parva" "aves" 1 0 0.161290322580645 0.243668328201325 0.957729468599034 0.404958650781971
